name,pop,lat,lon
Grosse Pointe Woods ,16009,42.4436478,-82.9068603
Great Bend ,16008,38.3621509,-98.7803202
Coos Bay ,16004,43.3665007,-124.2178903
Gainesville ,15985,29.651907,-82.3247976
Mount Pleasant ,15983,32.7940651,-79.8625851
Gatesville ,15978,31.486814,-97.70427034
Terrell ,15978,32.7359626,-96.2752569
Laconia ,15976,43.5278546,-71.470351
Asbury Park ,15976,40.2203907,-74.0120817
Hope Mills ,15949,34.9704419,-78.9453056
Fairhope ,15944,30.5440335,-87.85821704
Ukiah ,15933,39.1501662,-123.2077861
Bradley village,15925,44.9209017,-68.6280864
Wilkinsburg borough,15922,40.4417355,-79.8819942
Clayton ,15921,33.5204959,-84.3591713
Floral Park village,15918,43.007434,-83.6713209
Greenwood ,15906,37.8709542,-96.2471338
Albemarle ,15900,38.0085107,-78.6086754
Laurinburg ,15884,34.7740495,-79.4628248
Oroville ,15877,39.5137752,-121.556359
Anacortes ,15860,48.5020123,-122.6237356
Kuna ,15852,43.4918307,-116.4201223
Uvalde ,15848,29.300357,-99.7733181
Middleburg Heights ,15844,41.3614401,-81.812912
Clive ,15837,41.6096029,-93.7754352
Rye ,15834,40.9808209,-73.684294
Suwanee ,15798,34.0514898,-84.0712997
Oconomowoc ,15798,43.1116731,-88.4992659
Taylor ,15793,32.556921,-84.2395154
Calhoun ,15768,39.1397507,-90.6506113
Roanoke Rapids ,15760,36.4615395,-77.6541464
Waterville ,15745,44.5520105,-69.6317121
Natchez ,15691,31.5445015,-91.38913516
Opa-locka ,15672,25.89673385,-80.25949631
Stuart ,15664,27.197983,-80.2519175
Mesquite ,15660,32.7666103,-96.599472
Elkton ,15645,39.6067789,-75.8332718
Buffalo ,15642,42.8864468,-78.8783689
Chamblee ,15642,33.892176,-84.2988296
Centerville ,15580,31.2579584,-95.978292
Gloversville ,15557,43.0528133,-74.34369
Norcross ,15544,33.9412127,-84.2135309
Bay Village ,15540,41.492235,-81.93012118
Kaukauna ,15531,44.2780432,-88.2720503
Sulphur Springs ,15529,33.138448,-95.6010668
North Arlington borough,15522,40.788434,-74.1331988
Dixon ,15519,41.842224,-89.4815485
Blytheville ,15480,35.9272953,-89.9189754
West Columbia ,15475,34.001143,-81.06305261
Siloam Springs ,15447,36.18104795,-94.52687411
Washington ,15409,38.8949549,-77.0366456
Highland Village ,15406,38.7065695,-121.0718889
Riverdale ,15399,41.5444778,-90.4581879
Henderson ,15397,40.8156124,-90.9104547
James ,15383,39.6532183,-121.5496929
Ham Lake ,15380,45.2502429,-93.2499508
Mitchell ,15372,39.3863019,-98.2112629
Shively ,15368,38.2000701,-85.8227413
Batavia ,15366,41.8500284,-88.3125738
Forney ,15349,32.747893,-96.4719289
Vero Beach ,15340,27.6387163,-80.3975399
Sterling ,15323,41.788642,-89.6962194
Hanover borough,15323,34.4298897,-78.1061057
Conyers ,15321,33.6676103,-84.0176904
Humble ,15289,29.9988312,-95.2621553
Zachary ,15283,30.6485191,-91.1564961
Mount Vernon ,15261,38.3172715,-88.9031201
Imperial ,15259,33.0305487,-115.3595666
Pacific Grove ,15251,36.6174432,-121.9155906
Seagoville ,15248,32.6395776,-96.5383228
Payson ,15240,34.2308684,-111.3251355
Vandalia ,15230,38.960601,-89.0936778
Forrest City ,15223,35.0081474,-90.7898342
Jasper ,15188,39.0082423,-88.1552371
Sevierville ,15170,35.8681455,-83.561835
Long Beach ,15168,33.7774658,-118.1884871
Westbury village,15155,42.6381283,-83.2234478
New Haven ,15149,41.3082138,-72.9250518
Newton ,15145,42.3370414,-71.2092214
Clearlake ,15144,38.9582307,-122.6263728
Fillmore ,15111,42.3375719,-83.05217895
Avenal ,15111,36.0041223,-120.1290272
Portland ,15101,45.5202471,-122.6741949
Tonawanda ,15078,43.0206785,-78.8783834
Greeneville ,15076,36.1631575,-82.8309861
Berkley ,15049,42.5030909,-83.1835389
Hopatcong borough,15046,40.9332051,-74.6600975
Owosso ,15035,42.9978049,-84.1766359
River Falls ,15032,44.8595111,-92.6265897
Scottsbluff ,15029,41.8666341,-103.6671662
Foley ,15023,30.4065868,-87.6835974
West University Place ,15022,29.7180075,-95.4338292
Boulder City ,15021,35.9785912,-114.8324851
Republic ,15020,39.8266503,-97.6580834
Pataskala ,14999,39.9956193,-82.6743341
The Dalles ,14965,45.5945645,-121.1786823
Waukee ,14960,41.6113712,-93.885707
Indianola ,14918,33.4446225,-90.64892856
New Port Richey ,14896,28.2471345,-82.71702372
Manassas Park ,14891,38.7840035,-77.4697111
Deming ,14867,32.2686981,-107.7586404
Pinehurst village,14846,26.2439705,-80.094488
Dumas ,14824,35.8655949,-101.9732353
Corinth ,14818,34.943392,-88.51732382
Alexander City ,14818,32.944012,-85.9538532
Cullman ,14816,34.1335332,-86.8779268
Scottsboro ,14812,34.715252,-86.03676449
Traverse City ,14812,44.7606441,-85.6165301
Ozark ,14810,36.6467816,-92.4575198
Altoona ,14808,40.518681,-78.394736
Phillipsburg ,14804,40.6937099,-75.1901761
Greensburg ,14799,40.3014581,-79.5389289
Sterling ,14773,41.788642,-89.6962194
Hammonton ,14759,39.6365056,-74.8023853
Dickson ,14740,37.7692885,-80.3461824
Jennings ,14707,38.9957749,-85.6359201
La Marque ,14682,29.3685674,-94.9713134
Glens Falls ,14674,43.3096957,-73.6441045
Dallas ,14668,32.7761963,-96.7968994
Whitewater ,14663,42.8336422,-88.7292679
Parlier ,14645,36.6116174,-119.5270734
Bloomsburg ,14634,41.0041213,-76.453816
Lake St. Louis ,14632,38.797552,-90.7856848
Tenafly borough,14617,40.9253766,-73.9629154
Ramsey borough,14601,44.9888886,-93.2781256
Thibodaux ,14584,29.7957633,-90.822871
Jacksonville ,14579,30.3321838,-81.655651
Beacon ,14555,41.504879,-73.9696822
Sunland Park ,14533,31.796496,-106.5799891
Leland ,14530,34.2562806,-78.0447143
Pineville ,14525,31.3224044,-92.4343035
Front Royal ,14513,38.9178538,-78.1917718
Waycross ,14504,31.2135511,-82.3540178
Yankton ,14493,42.8712048,-97.397112
Fraser ,14474,42.539202,-82.9493652
Lincoln ,14461,40.8000554,-96.6674005
West Park ,14458,36.7102258,-119.851258
Moultrie ,14426,39.6391442,-88.6087498
Hernando ,14420,28.5710156,-82.4605068
Katy ,14410,29.7857853,-95.8243956
Hartselle ,14403,34.4438373,-86.9359245
Elizabethton ,14395,36.3487196,-82.2106876
Chicago Ridge village,14383,41.702014,-87.7785509
Lake Wales ,14382,27.9014133,-81.5859099
Callaway ,14381,38.8491265,-91.9257607
Perry ,14366,38.0772859,-89.3760499
Reidsville ,14360,36.3548586,-79.6644748
Hawaiian Gardens ,14355,33.8284787,-118.0743137
Alton ,14350,38.8906038,-90.1842764
Washougal ,14345,45.5819594,-122.3479921
Graham ,14338,39.34062,-99.8980624
Tehachapi ,14333,35.1321878,-118.4489739
Shelbyville ,14326,38.2120144,-85.2235666
College Park ,14323,38.980666,-76.9369189
Jasper ,14321,39.0082423,-88.1552371
Olean ,14320,42.077565,-78.4297419
Winder ,14286,33.9910345,-83.71837316
Bemidji ,14262,47.4786541,-94.890802
Williamsburg ,14262,37.2707028,-76.7074502
Beech Grove ,14254,39.7219884,-86.0899847
Greenwood Village ,14232,39.6172101,-104.9508141
Hartford ,14230,41.7634935,-72.6830523
Miami Springs ,14212,25.8216288,-80.29247902
Pottsville ,14210,40.6851324,-76.1953701
New Franklin ,14208,40.9526931,-81.565937
Maumee ,14201,41.5628294,-83.6538244
Sault Ste. Marie ,14200,46.5218221,-84.3194549
Forest Park village,14195,35.7867814,-78.77202517
Fort Payne ,14173,34.4442547,-85.7196893
Powder Springs ,14142,33.8595492,-84.683824
Harper Woods ,14141,42.4330924,-82.9240833
Washington Court House ,14138,39.5364511,-83.4390843
North Myrtle Beach ,14134,33.8160058,-78.680016
Willowick ,14129,41.6331034,-81.4687274
Robbinsdale ,14126,45.031696,-93.3353198
Whitefish Bay village,14119,44.9058305,-87.2173228
Dunmore borough,14100,41.4198027,-75.6324112
Chubbuck ,14100,42.9207477,-112.4660912
Hickory Hills ,14099,41.7255879,-87.825055
Stallings ,14086,35.0907026,-80.6861799
Avon ,14076,39.6329025,-106.4711837
Hutchinson ,14072,38.0608444,-97.9297743
Highland Park borough,14071,42.1816919,-87.8003438
Mill Valley ,14066,37.9060368,-122.5449763
Red Bluff ,14060,40.1784886,-122.2358302
Villa Rica ,14034,33.732052,-84.9191081
Marietta ,14033,33.9528472,-84.5496148
Jackson ,14031,32.2990384,-90.1847691
Las Vegas ,14016,36.1662859,-115.149225
Hurricane ,14015,37.1758892,-113.29296
Clemson ,14011,34.6850749,-82.8364111
Indiana borough,13996,40.3270127,-86.1746933
Zephyrhills ,13986,28.241311,-82.18523489
Lady Lake ,13982,28.9174855,-81.9228604
Washington ,13976,38.8949549,-77.0366456
North Liberty ,13966,41.748868,-91.5972564
Lake Mary ,13964,28.7566325,-81.33888114
Rio Grande City ,13962,26.3764405,-98.77781219
Allouez village,13957,47.2871455,-88.4095579
Sharon ,13916,44.63994125,-89.41770715
Otsego ,13913,42.5984272,-75.0142701
Collingswood borough,13906,39.9181686,-75.071284
Oneonta ,13898,33.93252,-86.4721129
Orangeburg ,13894,33.4918203,-80.8556476
Lyndhurst ,13887,40.8120247,-74.1242816
Moberly ,13884,39.4183689,-92.4382367
Harrison ,13883,30.4553392,-89.1313136
Baker ,13863,31.3439196,-84.4555346
Wood Dale ,13855,41.9633625,-87.9789562
Gardendale ,13849,31.9957235,-102.3501315
Pierre ,13842,44.3683045,-100.3511848
Washington ,13805,38.8949549,-77.0366456
Addison ,13793,41.931696,-87.9889556
Hewitt ,13790,44.6411412,-90.1041409
Chippewa Falls ,13780,44.9369054,-91.3929348
Martinsville ,13777,36.6915262,-79.8725386
Henderson ,13771,40.8156124,-90.9104547
Mountain Home ,13765,36.3665895,-92.3952475
Kilgore ,13739,32.3862619,-94.8757709
Moss Point ,13738,30.4301,-88.5191497
Live Oak ,13737,30.2949457,-82.98402
Mount Holly ,13728,35.2981943,-81.0159081
Longwood ,13717,28.7007225,-81.34927787
Auburndale ,13717,28.10798645,-81.8037622
Wauconda village,13717,42.2125241,-88.1525798
Butler ,13705,37.77924,-96.8456342
Richton Park village,13697,41.513368,-87.6742119
Morris ,13693,38.6908906,-96.6707526
Middlesex borough,13690,42.485452,-71.3968261
Metuchen borough,13666,40.5431598,-74.3632049
Worthington ,13664,43.6205056,-95.5956434
Canyon ,13663,35.02151,-101.910431
Hugo ,13656,45.159967,-92.9932734
Franklin Park borough,13656,40.5834009,-80.0878352
North Adams ,13648,42.700915,-73.1087148
Streator ,13645,41.1210446,-88.835256
Marshall ,13634,35.9089643,-92.6312746
Miami ,13629,25.7742658,-80.1936589
Oldsmar ,13628,28.06906015,-82.65019139
McMinnville ,13621,45.2109843,-123.1975851
Saraland ,13599,30.820742,-88.0705556
Riverdale village,13587,36.4311225,-119.859619
Levelland ,13585,33.587018,-102.3275106
Athens ,13583,33.9595974,-83.376678
Brecksville ,13570,41.3197763,-81.6267904
Wixom ,13569,42.5247729,-83.5363339
Brainerd ,13536,46.3580221,-94.2008288
Auburn ,13535,32.5978265,-85.56335486
Palos Verdes Estates ,13520,33.7872386,-118.401813
Sharonville ,13518,39.2681145,-84.4132779
Spring Lake ,13504,40.1535132,-74.0293941
Bluffton ,13485,40.7386579,-85.1716368
Englewood ,13459,40.8928771,-73.9726381
Warrensville Heights ,13435,41.440345,-81.53138079
Pewaukee ,13432,43.0805651,-88.2612045
Connersville ,13424,39.6411589,-85.1410748
South Charleston ,13414,38.368429,-81.69957
Fairburn ,13414,33.5670562,-84.5810418
New Ulm ,13403,44.2896035,-94.46070695
North Mankato ,13398,44.1732996,-94.0338451
Ephrata borough,13395,40.1799111,-76.1789242
Livingston ,13394,40.8682487,-88.5631125
Circleville ,13392,39.600618,-82.9460133
Roselle Park borough,13379,40.6645469,-74.2643133
Fostoria ,13358,41.156998,-83.4168702
South Sioux City ,13358,42.4738831,-96.4136407
Meadville ,13351,41.6414438,-80.1514484
Crowley ,13338,38.3394806,-103.8263042
Monroe ,13326,38.2722313,-90.1792484
Endicott village,13290,33.7050756,-117.7347093
Muscle Shoals ,13286,34.7451786,-87.6686733
East Wenatchee ,13283,47.4156824,-120.2931263
Havre de Grace ,13275,39.5489964,-76.0914718
Harrisburg ,13274,40.2663107,-76.8861122
Bellefontaine ,13270,40.3611643,-83.7596557
Claremont ,13246,34.0966764,-117.7197785
Warrenville ,13246,41.817807,-88.1734021
Crowley ,13222,38.3394806,-103.8263042
La Grande ,13222,45.3246068,-118.0878695
Clayton ,13211,33.5204959,-84.3591713
Grover Beach ,13210,35.1209452,-120.6218376
Covington ,13208,39.0837489,-84.5086221
Chesterton ,13207,41.6105938,-87.0641992
Hendersonville ,13206,35.3187279,-82.4609528
St. Augustine ,13192,29.894691,-81.314517
Shorewood village,13171,41.4047742,-83.0882516
McPherson ,13160,38.3659015,-97.6575171
Greenville ,13156,34.851354,-82.3984882
Fergus Falls ,13131,46.2830152,-96.0775581
Coatesville ,13130,39.9831616,-75.8238355
West Carrollton ,13122,39.6722812,-84.2521632
West Monroe ,13098,32.5184775,-92.1476353
Carpinteria ,13078,34.3988838,-119.5184564
Harrison ,13064,30.4553392,-89.1313136
Soddy-Daisy ,13044,35.2359025,-85.1907904
Marshall ,13039,35.9089643,-92.6312746
New Kensington ,13034,40.5697893,-79.7647705
Solana Beach ,13034,32.9905597,-117.2691316
King City ,13031,36.2127439,-121.1260287
Niceville ,13013,30.522651,-86.49145292
Paradise Valley ,13006,33.5888838,-112.0990443
Beeville ,12997,28.4008319,-97.7483312
St. Ann ,12994,38.7272735,-90.3831719
El Dorado ,12976,38.7574137,-120.5276129
Port Neches ,12971,29.9913244,-93.9585067
Rantoul village,12964,38.5433469,-95.0544126
Newton ,12951,42.3370414,-71.2092214
Sauk Rapids ,12946,45.5919097,-94.1661011
Grain Valley ,12942,39.0150069,-94.198558
Centralia ,12922,38.5250491,-89.1334037
Eufaula ,12918,35.2873206,-95.5824846
Worthington ,12917,43.6205056,-95.5956434
Commerce ,12910,34.0024048,-118.1563371
Grass Valley ,12906,39.228984,-121.0685367
Lewisville ,12904,33.046233,-96.994174
Monticello ,12897,38.01032755,-78.4523438
Glendale ,12884,34.1423455,-118.2483671
Pell City ,12870,33.5862149,-86.2860888
McComb ,12868,31.2437872,-90.4531536
Hudson ,12867,40.7322695,-74.07663
Oakland borough,12857,37.8044557,-122.2713563
California City ,12848,35.125801,-117.9859038
Huron ,12841,44.7923065,-82.3311296
Kewanee ,12840,41.2455927,-89.9248303
Lockhart ,12837,29.8849441,-97.6699996
Auburn ,12824,32.5978265,-85.56335486
Dover ,12818,39.158168,-75.5243682
Conneaut ,12799,41.9475551,-80.5542409
McFarland ,12799,35.6780104,-119.2292748
Rochester ,12795,43.1854754,-77.61068605
Woodhaven ,12794,40.6892698,-73.8579131
Athens ,12786,33.9595974,-83.376678
Lake Forest Park ,12785,47.7567679,-122.2809623
Stoughton ,12780,42.9167389,-89.2178997
Sylacauga ,12752,33.2258645,-86.19665607
Malibu ,12741,36.8468149,-76.0952116
Atlantic Beach ,12741,40.5889936,-73.7290207
Key Biscayne village,12724,25.6968351,-80.1635261
Falls Church ,12720,38.882334,-77.1710914
Palmetto ,12716,27.5278065,-82.58360686
Wickliffe ,12710,36.9647458,-89.0893387
Shiloh village,12708,40.5902257,-111.9243803
Fulton ,12702,40.4714305,-90.1845556
Monroe ,12700,38.2722313,-90.1792484
Fruita ,12696,39.1588697,-108.7289883
Portales ,12687,34.1861922,-103.3343978
Bainbridge ,12680,30.9037995,-84.5754699
Lindsay ,12676,44.3550657,-78.7404252
Boone ,12651,42.321246,-88.8235511
Superior ,12623,46.7207737,-92.1040796
Cayce ,12600,33.938553,-81.07166836
Ottawa ,12587,45.4210328,-75.6900219
Markham ,12580,43.8539172,-79.3242549
Channahon village,12573,41.4464197,-88.2053395
Escanaba ,12571,45.7455707,-87.0647434
Palos Heights ,12558,41.6681632,-87.7962812
Gaffney ,12551,35.0717945,-81.6498195
Southern Pines ,12548,35.1740471,-79.3922539
Vadnais Heights ,12542,45.0574659,-93.0738306
Port Orchard ,12528,47.5315625,-122.6384056
Lakeland ,12519,28.0394654,-81.9498042
Forest Hill ,12505,43.6935586,-79.4139023
Brookhaven ,12502,31.58369,-90.44180867
Effingham ,12501,39.1201433,-88.54348
Buford ,12483,34.1206564,-84.0043513
Okmulgee ,12477,35.6677078,-95.9690122
Jacksonville ,12473,30.3321838,-81.655651
Lake Station ,12472,41.5750369,-87.2389246
Green River ,12470,41.5290933,-109.4664738
Wilmington ,12465,39.7459468,-75.546589
San Anselmo ,12448,37.9744323,-122.5615032
Destin ,12421,30.3935337,-86.4957834
West Richland ,12415,46.3043015,-119.3614092
Fort Atkinson ,12405,42.9288944,-88.8370509
Santa Fe ,12405,35.6869996,-105.9377997
Mountain Home ,12382,36.3665895,-92.3952475
Marion ,12370,37.7306054,-88.9331256
Arkansas City ,12357,37.0620507,-97.038575
Northlake ,12356,33.1273432,-97.2655726
Eaton borough,12354,42.5935964,-84.8443666
Irondale ,12353,33.5381601,-86.7072102
Winfield ,12321,37.2397486,-96.9955919
Mounds View ,12316,45.1068949,-93.2075931
New Carrollton ,12302,38.9698329,-76.8799727
Morgan City ,12257,29.6993748,-91.20677
Lynden ,12255,48.9466041,-122.4569315
Salem ,12246,44.9391565,-123.033121
Mebane ,12243,36.0959715,-79.2669619
Beatrice ,12232,40.2660291,-96.7469117
Red Bank borough,12229,40.3470543,-74.0643065
New Providence borough,12229,25.1943588,-77.29532957
Evanston ,12223,42.0447388,-87.6930459
Bucyrus ,12222,40.8083909,-82.9754649
South Daytona ,12201,29.167082,-81.00565446
Seabrook ,12197,29.5633199,-95.019723
Bogalusa ,12197,30.7910204,-89.8486858
Port Lavaca ,12195,28.6149968,-96.6260892
Grand Terrace ,12179,34.0339031,-117.3136544
West Plains ,12173,36.7281154,-91.8523711
Somerville borough,12171,42.3875968,-71.0994968
Lumberton ,12170,34.6183433,-79.0083993
Cleveland ,12164,41.5051613,-81.6934446
Lakeway ,12158,30.374973,-97.96296995
Palmer Town ,12156,43.2453502,-73.8173442
Calera ,12115,33.1035045,-86.7505733
Marysville ,12112,39.1457247,-121.5913516
Cloquet ,12109,46.7216102,-92.4593566
Loveland ,12097,40.3977612,-105.0749801
Helena-West Helena ,12088,34.534447,-90.63843013
Blue Ash ,12087,39.2320073,-84.3782817
New Baltimore ,12077,39.985914,-78.7727984
Freeport ,12063,42.2966861,-89.6212271
Baraboo ,12063,43.4704014,-89.7437844
Norton ,12059,39.7944702,-99.9100033
Poquoson ,12055,37.1223664,-76.3457773
Amherst ,12054,42.3803676,-72.523143
Knightdale ,12054,35.7878975,-78.4822938
Larkspur ,12043,37.9340915,-122.5352539
Freehold borough,12041,40.260151,-74.27566219
Neosho ,12038,37.5566345,-95.33166
Maryville ,12030,40.3461017,-94.8724707
Gulfport ,12030,30.3674198,-89.0928155
Cornelius ,12021,35.4868032,-80.8600736
Trenton ,12018,40.2170575,-74.7429463
Lake City ,12008,30.1896756,-82.6392899
Camden ,12006,30.9298212,-81.6225075
South Miami ,12000,25.7078467,-80.29563558
Woodward ,11989,36.374499,-99.2455382
Madison ,11987,43.074761,-89.3837613
Lilburn ,11985,33.8901036,-84.1429719
Coolidge ,11975,32.9592895,-111.5315133
Woodland Park borough,11963,42.8709195,-71.5120121
Blackfoot ,11963,43.1900388,-112.3483569
Andover ,11937,42.65717,-71.1408776
Hasbrouck Heights borough,11933,40.8581553,-74.0806971
Moody ,11932,43.998215,-96.6671385
Crestwood ,11918,41.6611444,-87.7525511
Fortuna ,11915,40.5974067,-124.1560341
Steamboat Springs ,11901,40.4848003,-106.8317359
Kelso ,11891,46.1420334,-122.9060318
Pontiac ,11890,40.8808666,-88.6297839
Clawson ,11887,42.5333682,-83.1463166
Florida City ,11878,25.4480101,-80.479102
Beachwood ,11870,41.4644979,-81.5087322
Wilton Manors ,11868,26.158593,-80.13719391
Speedway ,11861,39.8022653,-86.2672127
Patchogue village,11854,40.7715052,-72.98911072
Fulton ,11851,40.4714305,-90.1845556
Mount Washington ,11846,38.0500627,-85.5457877
Dallas ,11844,32.7761963,-96.7968994
Franklin ,11830,37.9765409,-88.9335327
Schiller Park village,11830,41.9941334,-87.8756737
Dardenne Prairie ,11827,38.7694969,-90.7290157
Elk City ,11824,35.4119944,-99.4042592
Chatham village,11818,44.160623,-70.9850708
Magnolia ,11812,33.2670725,-93.2393341
Somersworth ,11798,43.2617862,-70.8650029
Florham Park borough,11795,40.787878,-74.3882072
Powell ,11783,46.9109569,-113.0294193
Martinsville ,11780,36.6915262,-79.8725386
Urbana ,11758,40.1117174,-88.207301
Guymon ,11758,36.6828041,-101.4815493
Douglas ,11756,39.7628415,-88.2170516
Heber ,11735,32.729956,-115.5257262
Fernandina Beach ,11729,30.6696818,-81.4625919
Red Bank ,11729,40.3470543,-74.0643065
Ferndale ,11724,40.5762406,-124.2639442
Lower Burrell ,11703,40.5882821,-79.7298187
Portland ,11701,45.5202471,-122.6741949
Glen Rock borough,11700,40.9628758,-74.1329208
Edgewater borough,11699,40.8270448,-73.975694
Festus ,11677,38.2207112,-90.3959504
Richmond ,11676,37.5385087,-77.43428
Byram ,11660,41.0042642,-73.6537385
Cedar Lake ,11660,41.3647578,-87.4411473
Federal Heights ,11655,39.8513749,-104.9985924
Two Rivers ,11649,44.1538845,-87.5692479
Washington ,11640,38.8949549,-77.0366456
Scotts Valley ,11631,37.0510595,-122.0146841
Fort Mill ,11621,35.0073697,-80.9450759
Panama City Beach ,11620,30.1765914,-85.8054879
North St. Paul ,11615,45.0124657,-92.9918828
Holly Hill ,11614,33.4973905,-79.149488
East Bethel ,11613,45.3194095,-93.2024487
Arlington ,11598,32.7355816,-97.1071186
Ocean City ,11584,39.2776156,-74.5746001
Greensburg ,11584,40.3014581,-79.5389289
Andrews ,11583,32.3187158,-102.5457155
Bridgeton ,11580,39.427337,-75.2340768
Yazoo City ,11575,32.86356325,-90.40013588
Bellmawr borough,11574,39.8676134,-75.0946183
Oskaloosa ,11573,41.296395,-92.6443593
Haddonfield borough,11568,39.8915022,-75.0376707
Lone Tree ,11564,39.5366435,-104.8855209
El Campo ,11561,37.8974258,-122.4652507
Niles ,11557,42.0289319,-87.8122348
Los Alamitos ,11542,33.8037416,-118.0780533
Glenn Heights ,11535,32.5487479,-96.8566667
Grafton village,11523,38.3234608,-77.4419283
Kingsburg ,11523,36.5138398,-119.5538929
Half Moon Bay ,11518,37.4635519,-122.4285862
Suamico village,11499,44.7180495,-88.1567699
Yeadon borough,11475,39.9397568,-75.2511685
Grosse Pointe Park ,11475,42.3758708,-82.9374159
Cedarburg ,11470,43.2966716,-87.9875898
Fort Morgan ,11469,40.2502582,-103.799951
Martin ,11460,27.0673711,-80.3994412
Shepherdsville ,11453,37.9883991,-85.7157924
Wallington borough,11448,40.8531553,-74.1137537
Rogers ,11441,36.3781607,-95.6190889
Gloucester City ,11438,39.8917799,-75.1162863
River Edge borough,11434,40.9287098,-74.0398622
St. Peter ,11432,44.3238384,-93.9585295
Archdale ,11428,35.914581,-79.9719831
Summit village,11427,38.7271245,-121.0960563
Artesia ,11409,33.8690197,-118.0796195
South Lyon ,11399,42.451377,-83.659179
Munhall borough,11396,40.3922914,-79.9000499
Choctaw ,11391,34.0246234,-95.52055
Lansing ,11383,42.7337712,-84.5553805
James Island ,11373,48.5125637,-122.775166
Cordele ,11369,31.9635074,-83.7823938
Mendota ,11366,36.7535486,-120.3815579
Healdsburg ,11362,38.6298355,-122.859002
Guttenberg ,11357,40.7920454,-74.0037505
Port Washington ,11357,40.8256561,-73.6981858
Oneida ,11354,44.4809974,-88.24989352
Ionia ,11345,42.9469688,-85.0713945
Waupun ,11342,43.6333219,-88.7295519
Tarboro ,11335,35.8968236,-77.5358049
Richfield village,11323,39.8153246,-91.1165276
Irmo ,11322,34.085736,-81.18249
Highland Park ,11315,42.1816919,-87.8003438
Emmaus borough,11296,40.5395421,-75.4968502
Enumclaw ,11294,47.2047793,-121.9916371
Raymondville ,11257,26.4814565,-97.783051
West Point ,11248,41.3929109,-73.9568049
Lake Grove village,11243,41.83054965,-87.60908357
Cottonwood ,11243,44.019068,-95.1658845
Taylorville ,11242,39.548935,-89.294533
Davidson ,11233,36.189724,-86.7857862
Platteville ,11232,40.2149829,-104.8227494
Clute ,11215,29.0246906,-95.3988291
Lewisburg ,11214,40.9645293,-76.8844101
Coshocton ,11213,40.2905684,-81.9271441
Smithfield ,11209,35.5085717,-78.3392929
Cocoa Beach ,11207,28.3293255,-80.62631477
Spencer ,11201,38.0237475,-85.3203899
Snyder ,11201,40.7615395,-77.0909536
Excelsior Springs ,11201,39.339175,-94.2260591
Wanaque borough,11186,41.0183782,-74.2892067
Springdale ,11185,36.1867442,-94.1288142
Corning ,11177,42.1428521,-77.0546903
Millington ,11166,35.3414745,-89.8973084
Clayton ,11160,33.5204959,-84.3591713
East Liverpool ,11141,40.6186756,-80.5772928
Bastrop ,11141,30.1104947,-97.3152701
Ridgefield borough,11140,41.2814842,-73.4981792
Merriam ,11136,39.0236165,-94.6935701
Glenpool ,11136,35.9553737,-96.0088843
Ironton ,11123,38.5367471,-82.6829406
Mendota Heights ,11115,44.8835768,-93.1382749
Fredonia village,11112,36.945542,-112.5265889
Garden City ,11112,37.9716898,-100.8726618
Azle ,11108,32.8951262,-97.5458565
Snoqualmie ,11107,47.5332072,-121.8434935
Woodinville ,11095,47.7545827,-122.1588902
Signal Hill ,11087,40.619377,-74.0873755
Lyndon ,11087,38.2567376,-85.6016275
Webb City ,11083,37.1464475,-94.4630036
Brooklyn ,11077,40.6501038,-73.9495823
Beachwood borough,11069,41.4644979,-81.5087322
Boerne ,11064,29.7946641,-98.7319703
Fairfield ,11063,38.2493581,-122.0399663
Lovington ,11059,32.9440077,-103.3485543
Ogdensburg ,11052,44.6942291,-75.4863364
Crossville ,11049,35.9489566,-85.0269015
Campbellsville ,11035,37.3433974,-85.3419069
Galena Park ,11024,29.7335616,-95.2302123
Jerome ,11004,42.702266,-114.2867043
Hillsborough ,11003,27.9184543,-82.3488057
Fort Madison ,10995,40.6297632,-91.3151506
Sierra Madre ,10990,34.1616729,-118.0528456
Crestwood village,10986,39.9481727,-74.360703
Plano ,10981,33.0136764,-96.6925096
Red Oak ,10978,41.0097151,-95.2255466
Weatherford ,10976,32.764654,-97.68189586
Lawrenceburg ,10970,38.0372967,-84.8966171
Kennett ,10963,36.2361763,-90.0556494
Sturgis ,10945,44.4097069,-103.5090786
Grandview ,10940,46.2509653,-119.9017049
Atchison ,10939,39.545816,-95.3326052
Picayune ,10937,30.524888,-89.67915245
Tomball ,10935,30.0739465,-95.62794721
Waconia ,10928,44.8507957,-93.7869088
Orange City ,10917,28.9488761,-81.2986741
Coldwater ,10916,41.9403263,-85.0005215
Vernon ,10913,31.0847886,-93.2003582
Camp Verde ,10899,34.5636358,-111.8543178
Grand Rapids ,10897,42.9632405,-85.6678639
Union City ,10893,37.5963232,-122.0816297
Totowa borough,10883,40.9050988,-74.2098679
Haysville ,10881,40.5264568,-80.1589469
Troy ,10864,42.6055893,-83.1499304
Jefferson Hills borough,10862,40.2915175,-79.93547146
Marinette ,10861,45.0999594,-87.6307265
Town and Country ,10858,38.6122751,-90.4634532
Robinson ,10853,47.859356,-92.0418175
East Grand Rapids ,10840,42.9412024,-85.6097309
Sweetwater ,10839,32.4709519,-100.4059384
Bellefontaine Neighbors ,10834,38.7403281,-90.2265001
Riverton ,10825,43.0249578,-108.3798938
Van Wert ,10824,40.8014651,-84.600988
Piedmont ,10818,37.8243715,-122.231635
